global_node_id,scenario_id,split,node_id,type,diagram_id,diagram_type,canonical_id,is_shared_entity,ip_address,zone
enterprise_v3_0064::DC-SRV-04,enterprise_v3_0064,val,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.164.1.10,DC Compute
enterprise_v3_0064::DC-SRV-05,enterprise_v3_0064,val,DC-SRV-05,server,datacenter_topology,datacenter,DC-SRV-05,False,10.164.1.11,DC Compute
enterprise_v3_0065::BR-RTR-01,enterprise_v3_0065,val,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.65.1.1,Branch Edge
enterprise_v3_0065::BR-FW-01,enterprise_v3_0065,val,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.65.1.2,Branch Edge
enterprise_v3_0065::BR-SW-01,enterprise_v3_0065,val,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.65.1.3,Branch LAN
enterprise_v3_0065::BR-APP-01,enterprise_v3_0065,val,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.65.1.4,Branch Apps
enterprise_v3_0065::BR-WRK-01,enterprise_v3_0065,val,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.65.1.5,Branch LAN
enterprise_v3_0065::BR-WRK-02,enterprise_v3_0065,val,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.65.1.6,Branch LAN
enterprise_v3_0065::BR-WRK-03,enterprise_v3_0065,val,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.65.1.7,Branch LAN
enterprise_v3_0065::BR-WRK-04,enterprise_v3_0065,val,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.65.1.8,Branch LAN
enterprise_v3_0065::WAN-MPLS-CORE,enterprise_v3_0065,val,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0065::WAN-ISP-01,enterprise_v3_0065,val,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.65.1,Internet/ISP
enterprise_v3_0065::WAN-ISP-02,enterprise_v3_0065,val,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.65.2,Internet/ISP
enterprise_v3_0065::WAN-PE-01,enterprise_v3_0065,val,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.65.4,WAN PE
enterprise_v3_0065::WAN-PE-02,enterprise_v3_0065,val,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.65.5,WAN PE
enterprise_v3_0065::DC-RTR-01,enterprise_v3_0065,val,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0065::DC-FW-01,enterprise_v3_0065,val,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0065::DC-FW-02,enterprise_v3_0065,val,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.165.1.2,DC Edge
enterprise_v3_0065::DC-CORE-SW-01,enterprise_v3_0065,val,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.165.1.4,DC Core
enterprise_v3_0065::DC-CORE-SW-02,enterprise_v3_0065,val,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.165.1.5,DC Core
enterprise_v3_0065::DC-AGG-SW-01,enterprise_v3_0065,val,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.165.1.6,DC Aggregation
enterprise_v3_0065::DC-SRV-01,enterprise_v3_0065,val,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.165.1.7,DC Compute
enterprise_v3_0065::DC-SRV-02,enterprise_v3_0065,val,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.165.1.8,DC Compute
enterprise_v3_0065::DC-SRV-03,enterprise_v3_0065,val,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.165.1.9,DC Compute
enterprise_v3_0065::DC-SRV-04,enterprise_v3_0065,val,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.165.1.10,DC Compute
enterprise_v3_0065::APP-LB-01,enterprise_v3_0065,val,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.9.1.2,App Ingress
enterprise_v3_0065::APP-01,enterprise_v3_0065,val,APP-01,server,app_db_topology,app_db,APP-01,True,10.9.1.3,App Tier
enterprise_v3_0065::APP-02,enterprise_v3_0065,val,APP-02,server,app_db_topology,app_db,APP-02,False,10.9.1.4,App Tier
enterprise_v3_0065::APP-03,enterprise_v3_0065,val,APP-03,server,app_db_topology,app_db,APP-03,False,10.9.1.5,App Tier
enterprise_v3_0065::SERVICE-API-01,enterprise_v3_0065,val,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.9.1.6,App Tier
enterprise_v3_0065::DB-MASTER,enterprise_v3_0065,val,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.9.1.7,DB Tier
enterprise_v3_0065::DB-CACHE-01,enterprise_v3_0065,val,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.9.1.8,DB Tier
enterprise_v3_0065::DB-REPLICA-01,enterprise_v3_0065,val,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.9.1.9,DB Tier
enterprise_v3_0065::IAM-01,enterprise_v3_0065,val,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0065::DNS-01,enterprise_v3_0065,val,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0065::AD-01,enterprise_v3_0065,val,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0065::NTP-01,enterprise_v3_0065,val,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0065::MON-01,enterprise_v3_0065,val,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0065::SYSLOG-01,enterprise_v3_0065,val,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0066::BR-RTR-01,enterprise_v3_0066,val,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.66.1.1,Branch Edge
enterprise_v3_0066::BR-FW-01,enterprise_v3_0066,val,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.66.1.2,Branch Edge
enterprise_v3_0066::BR-SW-01,enterprise_v3_0066,val,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.66.1.3,Branch LAN
enterprise_v3_0066::BR-APP-01,enterprise_v3_0066,val,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.66.1.4,Branch Apps
enterprise_v3_0066::BR-WRK-01,enterprise_v3_0066,val,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.66.1.5,Branch LAN
enterprise_v3_0066::BR-WRK-02,enterprise_v3_0066,val,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.66.1.6,Branch LAN
enterprise_v3_0066::BR-WRK-03,enterprise_v3_0066,val,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.66.1.7,Branch LAN
enterprise_v3_0066::WAN-MPLS-CORE,enterprise_v3_0066,val,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0066::WAN-ISP-01,enterprise_v3_0066,val,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.66.1,Internet/ISP
enterprise_v3_0066::WAN-ISP-02,enterprise_v3_0066,val,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.66.2,Internet/ISP
enterprise_v3_0066::WAN-PE-01,enterprise_v3_0066,val,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.66.4,WAN PE
enterprise_v3_0066::WAN-PE-02,enterprise_v3_0066,val,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.66.5,WAN PE
enterprise_v3_0066::DC-RTR-01,enterprise_v3_0066,val,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0066::DC-FW-01,enterprise_v3_0066,val,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0066::DC-FW-02,enterprise_v3_0066,val,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.166.1.2,DC Edge
enterprise_v3_0066::DC-CORE-SW-01,enterprise_v3_0066,val,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.166.1.4,DC Core
enterprise_v3_0066::DC-CORE-SW-02,enterprise_v3_0066,val,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.166.1.5,DC Core
enterprise_v3_0066::DC-AGG-SW-01,enterprise_v3_0066,val,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.166.1.6,DC Aggregation
enterprise_v3_0066::DC-SRV-01,enterprise_v3_0066,val,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.166.1.7,DC Compute
enterprise_v3_0066::DC-SRV-02,enterprise_v3_0066,val,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.166.1.8,DC Compute
enterprise_v3_0066::DC-SRV-03,enterprise_v3_0066,val,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.166.1.9,DC Compute
enterprise_v3_0066::APP-LB-01,enterprise_v3_0066,val,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.10.1.2,App Ingress
enterprise_v3_0066::APP-01,enterprise_v3_0066,val,APP-01,server,app_db_topology,app_db,APP-01,True,10.10.1.3,App Tier
enterprise_v3_0066::APP-02,enterprise_v3_0066,val,APP-02,server,app_db_topology,app_db,APP-02,False,10.10.1.4,App Tier
enterprise_v3_0066::SERVICE-API-01,enterprise_v3_0066,val,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.10.1.5,App Tier
enterprise_v3_0066::DB-MASTER,enterprise_v3_0066,val,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.10.1.6,DB Tier
enterprise_v3_0066::DB-CACHE-01,enterprise_v3_0066,val,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.10.1.7,DB Tier
enterprise_v3_0066::DB-REPLICA-01,enterprise_v3_0066,val,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.10.1.8,DB Tier
enterprise_v3_0066::IAM-01,enterprise_v3_0066,val,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0066::DNS-01,enterprise_v3_0066,val,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0066::AD-01,enterprise_v3_0066,val,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0066::NTP-01,enterprise_v3_0066,val,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0066::MON-01,enterprise_v3_0066,val,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0066::SYSLOG-01,enterprise_v3_0066,val,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0067::BR-RTR-01,enterprise_v3_0067,val,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.67.1.1,Branch Edge
enterprise_v3_0067::BR-FW-01,enterprise_v3_0067,val,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.67.1.2,Branch Edge
enterprise_v3_0067::BR-SW-01,enterprise_v3_0067,val,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.67.1.3,Branch LAN
enterprise_v3_0067::BR-APP-01,enterprise_v3_0067,val,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.67.1.4,Branch Apps
enterprise_v3_0067::BR-WRK-01,enterprise_v3_0067,val,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.67.1.5,Branch LAN
enterprise_v3_0067::BR-WRK-02,enterprise_v3_0067,val,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.67.1.6,Branch LAN
enterprise_v3_0067::BR-WRK-03,enterprise_v3_0067,val,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.67.1.7,Branch LAN
enterprise_v3_0067::DC-FW-01,enterprise_v3_0067,val,DC-FW-01,firewall,datacenter_topology,datacenter,DC-FW-01,True,10.167.1.1,DC Edge
enterprise_v3_0067::DC-FW-02,enterprise_v3_0067,val,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.167.1.2,DC Edge
enterprise_v3_0067::DC-RTR-01,enterprise_v3_0067,val,DC-RTR-01,router,datacenter_topology,datacenter,DC-RTR-01,True,10.167.1.3,DC Edge
enterprise_v3_0067::DC-CORE-SW-01,enterprise_v3_0067,val,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.167.1.4,DC Core
enterprise_v3_0067::DC-CORE-SW-02,enterprise_v3_0067,val,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.167.1.5,DC Core
enterprise_v3_0067::DC-AGG-SW-01,enterprise_v3_0067,val,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.167.1.6,DC Aggregation
enterprise_v3_0067::DC-SRV-01,enterprise_v3_0067,val,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.167.1.7,DC Compute
enterprise_v3_0067::DC-SRV-02,enterprise_v3_0067,val,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.167.1.8,DC Compute
enterprise_v3_0067::DC-SRV-03,enterprise_v3_0067,val,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.167.1.9,DC Compute
enterprise_v3_0067::APP-LB-01,enterprise_v3_0067,val,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.11.1.2,App Ingress
enterprise_v3_0067::APP-01,enterprise_v3_0067,val,APP-01,server,app_db_topology,app_db,APP-01,True,10.11.1.3,App Tier
enterprise_v3_0067::APP-02,enterprise_v3_0067,val,APP-02,server,app_db_topology,app_db,APP-02,False,10.11.1.4,App Tier
enterprise_v3_0067::SERVICE-API-01,enterprise_v3_0067,val,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.11.1.5,App Tier
enterprise_v3_0067::DB-MASTER,enterprise_v3_0067,val,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.11.1.6,DB Tier
enterprise_v3_0067::DB-CACHE-01,enterprise_v3_0067,val,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.11.1.7,DB Tier
enterprise_v3_0067::DB-REPLICA-01,enterprise_v3_0067,val,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.11.1.8,DB Tier
enterprise_v3_0067::IAM-01,enterprise_v3_0067,val,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0067::DNS-01,enterprise_v3_0067,val,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0067::AD-01,enterprise_v3_0067,val,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0067::NTP-01,enterprise_v3_0067,val,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0067::MON-01,enterprise_v3_0067,val,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0067::SYSLOG-01,enterprise_v3_0067,val,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0068::WAN-ISP-01,enterprise_v3_0068,val,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.68.1,Internet/ISP
enterprise_v3_0068::WAN-ISP-02,enterprise_v3_0068,val,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.68.2,Internet/ISP
enterprise_v3_0068::WAN-MPLS-CORE,enterprise_v3_0068,val,WAN-MPLS-CORE,cloud_or_wan,wan_topology,wan,WAN-MPLS-CORE,False,172.16.68.3,WAN Core
enterprise_v3_0068::WAN-PE-01,enterprise_v3_0068,val,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.68.4,WAN PE
enterprise_v3_0068::WAN-PE-02,enterprise_v3_0068,val,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.68.5,WAN PE
enterprise_v3_0068::DC-RTR-01,enterprise_v3_0068,val,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0068::DC-FW-01,enterprise_v3_0068,val,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0068::DC-FW-02,enterprise_v3_0068,val,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.168.1.2,DC Edge
enterprise_v3_0068::DC-CORE-SW-01,enterprise_v3_0068,val,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.168.1.4,DC Core
enterprise_v3_0068::DC-CORE-SW-02,enterprise_v3_0068,val,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.168.1.5,DC Core
enterprise_v3_0068::DC-AGG-SW-01,enterprise_v3_0068,val,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.168.1.6,DC Aggregation
enterprise_v3_0068::DC-SRV-01,enterprise_v3_0068,val,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.168.1.7,DC Compute
enterprise_v3_0068::DC-SRV-02,enterprise_v3_0068,val,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.168.1.8,DC Compute
enterprise_v3_0068::DC-SRV-03,enterprise_v3_0068,val,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.168.1.9,DC Compute
enterprise_v3_0068::APP-LB-01,enterprise_v3_0068,val,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.12.1.2,App Ingress
enterprise_v3_0068::APP-01,enterprise_v3_0068,val,APP-01,server,app_db_topology,app_db,APP-01,False,10.12.1.3,App Tier
enterprise_v3_0068::APP-02,enterprise_v3_0068,val,APP-02,server,app_db_topology,app_db,APP-02,False,10.12.1.4,App Tier
enterprise_v3_0068::SERVICE-API-01,enterprise_v3_0068,val,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.12.1.5,App Tier
enterprise_v3_0068::DB-MASTER,enterprise_v3_0068,val,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.12.1.6,DB Tier
enterprise_v3_0068::DB-CACHE-01,enterprise_v3_0068,val,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.12.1.7,DB Tier
enterprise_v3_0068::DB-REPLICA-01,enterprise_v3_0068,val,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.12.1.8,DB Tier
enterprise_v3_0069::BR-RTR-01,enterprise_v3_0069,val,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.69.1.1,Branch Edge
enterprise_v3_0069::BR-FW-01,enterprise_v3_0069,val,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.69.1.2,Branch Edge
enterprise_v3_0069::BR-SW-01,enterprise_v3_0069,val,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.69.1.3,Branch LAN
enterprise_v3_0069::BR-APP-01,enterprise_v3_0069,val,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.69.1.4,Branch Apps
enterprise_v3_0069::BR-WRK-01,enterprise_v3_0069,val,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.69.1.5,Branch LAN
enterprise_v3_0069::BR-WRK-02,enterprise_v3_0069,val,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.69.1.6,Branch LAN
enterprise_v3_0069::BR-WRK-03,enterprise_v3_0069,val,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.69.1.7,Branch LAN
enterprise_v3_0069::WAN-MPLS-CORE,enterprise_v3_0069,val,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0069::WAN-ISP-01,enterprise_v3_0069,val,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.69.1,Internet/ISP
enterprise_v3_0069::WAN-ISP-02,enterprise_v3_0069,val,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.69.2,Internet/ISP
enterprise_v3_0069::WAN-PE-01,enterprise_v3_0069,val,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.69.4,WAN PE
enterprise_v3_0069::WAN-PE-02,enterprise_v3_0069,val,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.69.5,WAN PE
enterprise_v3_0069::DC-RTR-01,enterprise_v3_0069,val,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0069::DC-FW-01,enterprise_v3_0069,val,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0069::DC-FW-02,enterprise_v3_0069,val,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.169.1.2,DC Edge
enterprise_v3_0069::DC-CORE-SW-01,enterprise_v3_0069,val,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.169.1.4,DC Core
enterprise_v3_0069::DC-CORE-SW-02,enterprise_v3_0069,val,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.169.1.5,DC Core
enterprise_v3_0069::DC-AGG-SW-01,enterprise_v3_0069,val,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.169.1.6,DC Aggregation
enterprise_v3_0069::DC-SRV-01,enterprise_v3_0069,val,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.169.1.7,DC Compute
enterprise_v3_0069::DC-SRV-02,enterprise_v3_0069,val,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.169.1.8,DC Compute
enterprise_v3_0069::DC-SRV-03,enterprise_v3_0069,val,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.169.1.9,DC Compute
enterprise_v3_0069::APP-LB-01,enterprise_v3_0069,val,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.13.1.2,App Ingress
enterprise_v3_0069::APP-01,enterprise_v3_0069,val,APP-01,server,app_db_topology,app_db,APP-01,True,10.13.1.3,App Tier
enterprise_v3_0069::APP-02,enterprise_v3_0069,val,APP-02,server,app_db_topology,app_db,APP-02,False,10.13.1.4,App Tier
enterprise_v3_0069::SERVICE-API-01,enterprise_v3_0069,val,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.13.1.5,App Tier
enterprise_v3_0069::DB-MASTER,enterprise_v3_0069,val,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.13.1.6,DB Tier
enterprise_v3_0069::DB-CACHE-01,enterprise_v3_0069,val,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.13.1.7,DB Tier
enterprise_v3_0069::DB-REPLICA-01,enterprise_v3_0069,val,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.13.1.8,DB Tier
enterprise_v3_0069::IAM-01,enterprise_v3_0069,val,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0069::DNS-01,enterprise_v3_0069,val,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0069::AD-01,enterprise_v3_0069,val,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0069::NTP-01,enterprise_v3_0069,val,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0069::MON-01,enterprise_v3_0069,val,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0069::SYSLOG-01,enterprise_v3_0069,val,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0070::BR-RTR-01,enterprise_v3_0070,val,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.70.1.1,Branch Edge
enterprise_v3_0070::BR-FW-01,enterprise_v3_0070,val,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.70.1.2,Branch Edge
enterprise_v3_0070::BR-SW-01,enterprise_v3_0070,val,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.70.1.3,Branch LAN
enterprise_v3_0070::BR-APP-01,enterprise_v3_0070,val,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.70.1.4,Branch Apps
enterprise_v3_0070::BR-WRK-01,enterprise_v3_0070,val,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.70.1.5,Branch LAN
enterprise_v3_0070::BR-WRK-02,enterprise_v3_0070,val,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.70.1.6,Branch LAN
enterprise_v3_0070::BR-WRK-03,enterprise_v3_0070,val,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.70.1.7,Branch LAN
